lambda_value, threshold, percent_correct, ARI, duration, iterations
9.999999999999999e-06,555.555555556,0.7563517,0.25109161800948815,926.8063999999999,14.0
9.999999999999999e-06,1111.11111111,0.2941213,0.016162946730094253,255.47919000000002,0
9.999999999999999e-06,123.456790123,0.029995,0.000978807289715913,253.92333,0
9.999999999999999e-06,246.913580247,0.3590443,0.030574841509782787,253.78161,0
9.999999999999999e-06,370.37037037,0.7684667,0.6082042617268804,254.55736,0
9.999999999999999e-06,493.827160494,0.7770754,0.37649428642236904,254.15701,0
9.999999999999999e-06,617.283950617,0.6923961,0.1645087175330534,253.93663999999998,0
1e-06,555.555555556,0.5232414,0.22407154404274107,495.14481,36.0
1e-06,1111.11111111,0.9356967,0.9219982532021419,253.95951000000002,0
1e-06,1666.66666667,0.8934837,0.6954058299391067,254.12746,0
1e-06,2222.22222222,0.7875745,0.29204615777733667,254.33942000000002,0
1e-06,2777.77777778,0.6561746,0.12360764812460168,254.18160999999998,0
1e-06,679.012345679,0.7306558,0.6071672068509995,254.05360000000002,0
1e-06,802.469135802,0.8187622,0.6983855192216727,254.51173,0
1e-06,925.925925926,0.845439,0.7252175065877899,253.47196,0
1e-06,1049.38271605,0.9395475,0.9306989756291442,253.17773,0
1e-06,1172.83950617,0.9311799,0.9109406677333733,254.14860000000002,0
1e-06,1296.2962963,0.9303925,0.8882208733354338,254.02714,0
1e-06,1419.75308642,0.917332,0.8411022721613811,254.50745,0
1e-06,1543.20987654,0.911822,0.7814331921172614,255.60851,0
1e-07,555.555555556,0.2799949,0.01942171631234201,787.33349,104.0
1e-07,1111.11111111,0.7673735,0.6180828931526653,253.40631,0
1e-07,1666.66666667,0.9218936,0.9064028071880723,256.12600000000003,0
1e-07,2222.22222222,0.9484658,0.9485448517959558,254.07085999999998,0
1e-07,2777.77777778,0.9519393,0.9447486493874121,253.21371,0
1e-07,3333.33333333,0.9600926,0.9434589036764206,253.48269000000002,0
1e-07,3888.88888889,0.9428834,0.8852902933432891,253.65472,0
1e-07,4444.44444444,0.9198201,0.7822508408161508,254.94827,0
1e-07,5000.0,0.8899606,0.6366779287397031,254.53288999999998,0
1e-07,1790.12345679,0.9210576,0.9067019979385165,253.83798000000002,0
1e-07,1913.58024691,0.9503497,0.9504997666062045,255.78089,0
1e-07,2037.03703704,0.9496469,0.9500838187273337,253.85569,0
1e-07,2160.49382716,0.948896,0.9491976289538031,254.50776000000002,0
1e-07,2283.95061728,0.9479891,0.9477490758264779,253.15574999999998,0
1e-07,2407.40740741,0.9568693,0.9548748317567711,253.52107999999998,0
1e-07,2530.86419753,0.9554812,0.9521208613655885,254.5958,0
1e-07,2654.32098765,0.9538491,0.948775303846359,253.39314,0
3.16227766016838e-07,555.555555556,0.4094889,0.044077884573479456,620.66668,65.0
3.16227766016838e-07,1111.11111111,0.8514097,0.7961938866613913,254.57948000000002,0
3.16227766016838e-07,1666.66666667,0.944343,0.9406874702540534,253.45893999999998,0
3.16227766016838e-07,2222.22222222,0.9443668,0.9089687588495637,254.23016,0
3.16227766016838e-07,2777.77777778,0.9197196,0.7831786721354972,257.4141,0
3.16227766016838e-07,3333.33333333,0.8672433,0.5370567627208982,253.88381,0
3.16227766016838e-07,3888.88888889,0.7997461,0.31861438905492195,253.74869,0
3.16227766016838e-07,4444.44444444,0.7277199,0.19203633655661947,254.68867,0
3.16227766016838e-07,1234.56790123,0.8802589,0.8444891983779403,256.2103,0
3.16227766016838e-07,1358.02469136,0.9191585,0.9059833292981028,256.2236,0
3.16227766016838e-07,1481.48148148,0.9477347,0.9473493018390595,253.34358,0
3.16227766016838e-07,1604.9382716,0.9456627,0.9433477319753525,253.433,0
3.16227766016838e-07,1728.39506173,0.9428454,0.937607452527622,253.99372,0
3.16227766016838e-07,1851.85185185,0.9492886,0.9390114461130036,256.1439,0
3.16227766016838e-07,1975.30864198,0.9450201,0.9291484869449661,253.93963000000002,0
3.16227766016838e-07,2098.7654321,0.9400665,0.9165907818180052,253.35595,0
3.16227766016838e-08,555.555555556,0.21,0.012779532774233006,985.94082,151.0
3.16227766016838e-08,1111.11111111,0.7295512,0.5051320658711426,254.04349,0
3.16227766016838e-08,1666.66666667,0.8763006,0.7763016590132306,253.9859,0
3.16227766016838e-08,2222.22222222,0.9424423,0.9408322665193326,254.81288,0
3.16227766016838e-08,2777.77777778,0.9499166,0.9501624630474951,254.17328999999998,0
3.16227766016838e-08,3333.33333333,0.9670857,0.9741985399168904,254.00522,0
3.16227766016838e-08,3888.88888889,0.9721354,0.9734682873618572,254.33521000000002,0
3.16227766016838e-08,4444.44444444,0.9646251,0.9555115759706225,254.04876000000002,0
3.16227766016838e-08,5000.0,0.9545084,0.9262245609676356,254.37509,0
3.16227766016838e-08,2901.2345679,0.9593983,0.9589528842100412,254.21399,0
3.16227766016838e-08,3024.69135802,0.9588369,0.9582489507012025,254.14006,0
3.16227766016838e-08,3148.14814815,0.9582119,0.9572737064497562,253.99572999999998,0
3.16227766016838e-08,3271.60493827,0.9674861,0.9749606507654379,253.65447,0
3.16227766016838e-08,3395.0617284,0.9766644,0.9831087934317346,255.31665,0
3.16227766016838e-08,3518.51851852,0.9757217,0.9811900168829396,254.55103,0
3.16227766016838e-08,3641.97530864,0.9746474,0.9789314010576364,253.69207999999998,0
3.16227766016838e-08,3765.43209877,0.9734603,0.9763831114499216,253.80192,0
5.623413251903491e-08,555.555555556,0.2499998,0.017322722038783156,929.0728499999999,138.0
5.623413251903491e-08,1111.11111111,0.7688806,0.6189042759863383,254.72393,0
5.623413251903491e-08,1666.66666667,0.8842734,0.78875101513429,253.73216,0
5.623413251903491e-08,2222.22222222,0.9406843,0.9413976567317178,254.37324999999998,0
5.623413251903491e-08,2777.77777778,0.9577005,0.9564230240854592,253.59796,0
5.623413251903491e-08,3333.33333333,0.9720555,0.9732804135650341,254.23078999999998,0
5.623413251903491e-08,3888.88888889,0.9628638,0.9509813049526907,254.65446,0
5.623413251903491e-08,4444.44444444,0.950062,0.9116312992906371,254.37639000000001,0
5.623413251903491e-08,5000.0,0.9334603,0.845206639546365,253.9848,0
5.623413251903491e-08,2901.2345679,0.9567577,0.9546471175149864,254.02578,0
5.623413251903491e-08,3024.69135802,0.9556325,0.9524262368400426,254.3278,0
5.623413251903491e-08,3148.14814815,0.9743446,0.978273367545165,255.29226,0
5.623413251903491e-08,3271.60493827,0.9728631,0.9750663572122362,253.16264,0
5.623413251903491e-08,3395.0617284,0.9712227,0.971413520189007,254.50778,0
5.623413251903491e-08,3518.51851852,0.969406,0.967250006172469,253.38412,0
5.623413251903491e-08,3641.97530864,0.9674031,0.9624947323896859,254.43405,0
5.623413251903491e-08,3765.43209877,0.9652269,0.9571087412812741,254.00888,0
1.778279410038923e-08,555.555555556,0.22,0.015383811323195006,1265.8507100000002,217.0
1.778279410038923e-08,1111.11111111,0.7098333,0.4522806563933453,253.49763000000002,0
1.778279410038923e-08,1666.66666667,0.8677289,0.7707173461050653,253.76513,0
1.778279410038923e-08,2222.22222222,0.9241258,0.9226705402702281,255.70916,0
1.778279410038923e-08,2777.77777778,0.9413124,0.9412195878242936,253.81,0
1.778279410038923e-08,3333.33333333,0.9692488,0.9777532505935073,254.16588,0
1.778279410038923e-08,3888.88888889,0.9764658,0.982708493723012,254.53121,0
1.778279410038923e-08,4444.44444444,0.9719599,0.9730899570878425,255.07172,0
1.778279410038923e-08,5000.0,0.9654694,0.957608994878684,253.50818,0
1.778279410038923e-08,3456.79012346,0.9687413,0.9770681867125842,253.28978,0
1.778279410038923e-08,3580.24691358,0.9781825,0.9859420898760305,254.12404999999998,0
1.778279410038923e-08,3703.7037037,0.9775557,0.9848253944866828,253.05631,0
1.778279410038923e-08,3827.16049383,0.9768484,0.9834733909799314,254.7988,0
1.778279410038923e-08,3950.61728395,0.9760694,0.9819082506917968,253.62294,0
1.778279410038923e-08,4074.07407407,0.9751748,0.9800571422976478,253.36208000000002,0
1.778279410038923e-08,4197.5308642,0.9741944,0.9779784876370837,253.70048,0
1.778279410038923e-08,4320.98765432,0.9731395,0.9756969002808487,254.17074,0
